Konten,Judul video,Waktu publikasi video,Durasi,Penayangan tak dilewati,Rata-rata durasi tonton,Persentase penayangan rata-rata (%),Tetap menonton (%),Penonton unik,Penayangan rata-rata per penonton,Penonton baru,Penonton yang kembali,Penonton biasa,Penonton reguler,Diviralkan,Poin hype,Subscriber yang diperoleh,Subscriber yang hilang,Suka,Tidak suka,Suka (vs. tidak suka) (%),Pembagian,Komentar ditambahkan,Pendapatan transaksi (IDR),Transaksi,Pendapatan per transaksi (IDR),YouTube Premium (IDR),Iklan Halaman Tonton (IDR),Estimasi pendapatan DoubleClick (IDR),Estimasi pendapatan AdSense (IDR),Pendapatan iklan YouTube (IDR),Tayangan iklan,CPM berbasis-pemutaran (IDR),CPM (IDR),Estimasi pemutaran yang dimonetisasi,RPM (IDR),Rubi,Klik produk,Tayangan produk,Total penjualan (IDR),Pesanan,Komisi yang disetujui (IDR),Komisi tertunda (IDR),Komisi yang dihapus (IDR),Penayangan YouTube Premium,Waktu tonton YouTube Premium (jam),Waktu tonton playlist (jam),Penayangan dari playlist,Tayangan per playlist dimulai,Jam streaming,Set pengingat,Pesan chat,Reaksi,Perubahan jumlah subscriber per postingan,Jumlah remix,Penayangan remix,Penayangan klip komunitas,Waktu tonton dari klip komunitas (jam),Jumlah klik pada kartu,Klik per kartu yang ditampilkan (%),Kartu ditampilkan,Jumlah klik pada teaser kartu,Teaser kartu ditampilkan,Klik teaser per teaser kartu yang ditampilkan (%),Klik pada elemen layar akhir,Klik per elemen layar akhir yang ditampilkan (%),Elemen layar akhir yang ditampilkan,Penayangan,Waktu tonton (jam),Subscriber,Estimasi pendapatan (IDR),Tayangan,Rasio klik-tayang dari tayangan (%)
kdu4Iqw7bCQ,MEMANAS! INDONESIA DIKATAI GILA KARENA LEBIH PEDULI AFRIKA DARIPADA MALAYSIA DAN TIMOR LESTE!!,"May 31, 2025",541.0,69495.0,0:03:32,39.34,,,,,,,,0.0,0.0,117.0,11.0,799.0,18.0,97.8,35.0,835.0,0.0,0.0,,5733.083,149825.589,0.0,149825.589,272410.049,37218.0,8120.009,7319.309,33548.0,2238.418,0.0,18.0,5875.0,0.0,0.0,0.0,0.0,0.0,788.0,44.8236,,,,0.1911,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,277.0,2.34,11842.0,69495.0,4108.9312,106.0,155558.672,433905.0,13.4
Q6F8BYFnlIA,KING INDO SIAP JADI PENENGAH ADIK-ADIKNYA YANG BERTIKAI‼ MALAYSIA LEPAS TANGGUNG JAWAB KETUA ASEAN⁉,"Jul 27, 2025",1005.0,68993.0,0:04:13,25.23,,,,,,,,0.0,0.0,79.0,20.0,596.0,18.0,97.07,31.0,335.0,0.0,0.0,,5770.76,166007.79,0.0,166007.79,301832.439,36893.0,9793.713,8181.293,30819.0,2489.797,0.0,22.0,515.0,0.0,0.0,0.0,0.0,0.0,648.0,43.0892,,,,0.3179,3.0,3.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,262.0,3.01,8697.0,68993.0,4859.1383,59.0,171778.551,449581.0,12.66
QNm-GhJN1JE,MALAYSIA HERAN DARI MANA DUIT INDONESIA BORONG J-10 CHINA & RAFALE PRANCIS?,"Dec 19, 2025",628.0,68752.0,0:05:02,48.22,,,,,,,,7.0,560.0,67.0,13.0,1052.0,17.0,98.41,41.0,388.0,0.0,0.0,,3692.279,303939.286,0.0,303939.286,552616.927,70789.0,9584.559,7806.537,57657.0,4474.51,0.0,55.0,1033.0,0.0,0.0,0.0,0.0,0.0,362.0,30.7869,0.0067,1.0,,0.2077,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,989.0,3.58,27648.0,68752.0,5783.6744,54.0,307631.565,435567.0,14.25
HII1CqiKNfY,"MASUK TV JEPANG‼ TNI GERAM BANTUAN RI DIKLAIM TETANGGA, 5 KAPAL PERANG DIKERAHKAN","Dec 6, 2025",644.0,68297.0,0:04:51,45.34,,,,,,,,0.0,0.0,72.0,18.0,826.0,30.0,96.5,93.0,624.0,0.0,3.0,0.0,3859.923,308325.289,0.0,308325.289,560591.534,73963.0,8890.235,7579.351,63057.0,4640.776,0.0,61.0,1663.0,88255.311,3.0,0.0,4765.772,0.0,396.0,33.3138,,,,0.2119,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,775.0,2.01,38613.0,68297.0,5539.2797,54.0,316950.984,437033.0,13.91
ca4jnKlNpmk,"BERAS LENYAP, UBI KAYU JADI REBUTAN! MALAYSIA DITERPA KRISIS PANGAN PARAH!","Apr 29, 2025",647.0,68001.0,0:02:49,26.27,,,,,,,,0.0,0.0,109.0,5.0,406.0,24.0,94.42,216.0,474.0,0.0,1.0,0.0,4651.732,176345.782,0.0,176345.782,320626.989,41652.0,8602.817,7697.757,37270.0,2661.687,0.0,72.0,6440.0,82944.228,1.0,0.0,0.0,0.0,604.0,34.4907,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,118.0,1.47,8030.0,68001.0,3210.1497,104.0,180997.514,446473.0,13.02
pltzTfpUa2Q,"KENAPA MALAYSIA TERLALU RASIS DG TKI INDONESIA⁉️WARGA MULAI MENYESAL, BANGLA BUAT KACAU & RUSUH‼️","Jul 12, 2025",630.0,66940.0,0:03:50,36.6,,,,,,,,0.0,0.0,104.0,15.0,660.0,18.0,97.35,26.0,593.0,0.0,1.0,0.0,4223.083,180069.056,0.0,180069.056,327397.839,43483.0,8490.167,7529.33,38562.0,2759.084,0.0,50.0,719.0,29680.431,1.0,402.394,400.683,0.0,445.0,31.2483,,,,0.2162,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,66940.0,4287.0281,89.0,184692.822,446497.0,13.19
HxYgXAdbny0,"BUKAN CUMA SABAH & SERAWAK‼️ INI WILAYAH MALAYSIA YANG INGIN LEPAS, SIAP GABUNG NKRI⁉️","Jun 8, 2025",510.0,65914.0,0:03:51,45.35,100.0,,,,,,,0.0,0.0,161.0,25.0,735.0,25.0,96.71,83.0,277.0,0.0,1.0,0.0,5162.727,229028.533,0.0,229028.533,416404.026,50590.0,9245.41,8230.955,45039.0,4574.244,0.0,81.0,4937.0,2529952.493,2.0,66457.01,72351.451,-5036.305,535.0,35.0684,,,,0.1817,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,399.0,1.6,24967.0,65914.0,4235.0606,136.0,301506.622,424901.0,13.49
a1ETblXweIg,"JIKA MALAYSIA NEKAT AJAK PERANG, BEGINILAH DUEL MAUT MILITER INDONESIA VS MALAYSIA","Dec 16, 2025",735.0,65765.0,0:04:54,40.06,,,,,,,,0.0,0.0,49.0,13.0,729.0,25.0,96.68,20.0,646.0,0.0,3.0,0.0,2630.368,244314.802,0.0,244314.802,448794.984,62866.0,8529.467,7138.914,52617.0,3800.458,0.0,77.0,1201.0,97250.525,3.0,0.0,2991.95,0.0,270.0,24.2535,0.2039,1.0,1.0,0.2373,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,316.0,2.23,14149.0,65765.0,5378.5398,36.0,249937.12,410931.0,14.46
GEORgGxGmGg,DIKEPUNG DARI SEGALA ARAH! INDONESIA SIAP HADAPI KOALISI FPDA!,"Jun 27, 2025",600.0,65372.0,0:03:12,32.13,,,,,,,,0.0,0.0,139.0,15.0,658.0,12.0,98.21,48.0,383.0,0.0,0.0,,2995.482,230717.649,0.0,230717.649,419486.389,46460.0,9960.971,9028.98,42113.0,3575.126,0.0,15.0,241.0,0.0,0.0,0.0,0.0,0.0,412.0,22.9469,,,,0.2078,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,359.0,2.59,13876.0,65372.0,3500.8494,124.0,233713.131,396394.0,14.32
vbJbyMlEtRk,"MURKA‼ “PETA DI BIKIN SENDIRI, WILAYAH DI KLAIM SENDIRI” MALAYSIA MAKIN BERANI, AMBALAT 100% NKRI","Aug 14, 2025",1290.0,65024.0,0:05:46,26.85,,,,,,,,0.0,0.0,129.0,15.0,618.0,10.0,98.41,47.0,456.0,0.0,0.0,,5321.508,287858.044,0.0,287858.044,523320.709,56368.0,11358.265,9284.003,46074.0,4508.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,43.361,,,,0.3932,10.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,331.0,3.26,10149.0,65024.0,6256.4446,114.0,293179.552,348225.0,15.51
LW9inKc0P_U,"HEBOH‼ INDONESIA JADI PILIHAN STRATEGIS INGGRIS, MALAYSIA & SINGAPURA AUTO NGAMBEK","Sep 8, 2025",710.0,64736.0,0:04:00,33.83,,,,,,,,0.0,0.0,120.0,17.0,973.0,11.0,98.88,83.0,131.0,0.0,0.0,,5402.021,277074.338,0.0,277074.338,503770.92,60226.0,10014.331,8364.675,50305.0,4363.508,0.0,5.0,112.0,0.0,0.0,0.0,0.0,0.0,603.0,37.4355,,,,0.2314,10.0,0.0,2.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,64736.0,4318.7923,103.0,282476.359,488752.0,11.39
MSZNUULDvGE,"MALAYSIA HINA BERAS INDONESIA‼️ UDAH DI BANTU TANGANI KRISIS PANGAN, MALAH RENDAHKN MENTERI AMRAN‼️","Jun 13, 2025",570.0,64676.0,0:03:26,36.21,,,,,,,,0.0,0.0,130.0,11.0,626.0,37.0,94.42,32.0,781.0,0.0,1.0,0.0,5678.39,176465.833,0.0,176465.833,320846.764,42024.0,8393.417,7634.846,38226.0,2825.192,0.0,37.0,4501.0,10703.673,1.0,575.005,577.985,0.0,563.0,38.4795,,,,0.1925,40.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,265.0,1.91,13870.0,64676.0,3708.1413,119.0,182722.208,408922.0,13.84
zwiMD6lW1bY,"GEMPAR‼️PASPAMPRES TAMPILKAN ALUTSISTA CANGGIH JELANG HUT RI, MALAYSIA MAKIN KETAR-KETIR‼️","Aug 8, 2025",524.0,64461.0,0:03:15,37.26,,,,,,,,0.0,0.0,73.0,6.0,599.0,9.0,98.52,8.0,107.0,0.0,0.0,,3107.72,133490.231,0.0,133490.231,242707.411,29901.0,8939.17,8117.033,27151.0,2119.079,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,490.0,25.2493,,,,0.1843,23.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,64461.0,3495.8972,67.0,136597.951,422285.0,12.34
mpvtzlTwRi0,"MALAYSIA IKUT DEMO‼ MALAYSIA TERBELAH KARENA DEMO BESAR INDONESIA, PEMUDA TURUN KE JALAN","Aug 31, 2025",1290.0,63402.0,0:04:45,22.16,,,,,,,,0.0,0.0,117.0,19.0,813.0,25.0,97.02,45.0,168.0,0.0,0.0,,3640.919,231986.854,0.0,231986.854,421794.703,52389.0,9538.982,8051.207,44218.0,3716.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,29.2056,,,,0.3932,28.0,0.0,5.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,116.0,2.37,4885.0,63402.0,5033.564,98.0,235627.773,280955.0,18.84
2NUTVXpb2jo,WARGA CINA MAU DIUSIR DARI MALAYSIA! ORANG MALAYSIA KEHERANAN CHINDO FASIH BAHASA INDONESIA & DAERAH,"Jun 7, 2025",540.0,63305.0,0:03:26,38.25,,,,,,,,0.0,0.0,138.0,6.0,544.0,18.0,96.8,39.0,334.0,0.0,1.0,0.0,7367.358,171612.59,0.0,171612.59,312023.293,38911.0,8925.917,8018.897,34957.0,2940.6,0.0,38.0,5193.0,132854.49,1.0,7177.357,7174.142,0.0,679.0,52.2079,,,,0.1912,31.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,206.0,1.21,17089.0,63305.0,3632.4414,132.0,186154.091,445811.0,12.6
d8Q3KiDMrdQ,JIRAN TERDIAM! TNI KEPUNG MALAYSIA? PRABOWO SIAP TUMPAS SEMUA PENGGANGGU!,"Dec 20, 2025",600.0,63302.0,0:03:49,38.3,,,,,,,,0.0,0.0,46.0,11.0,562.0,31.0,94.77,24.0,590.0,0.0,0.0,,1755.786,197084.015,0.0,197084.015,358334.621,56029.0,7293.75,6395.521,49129.0,3141.131,0.0,16.0,357.0,0.0,0.0,0.0,0.0,0.0,207.0,15.5896,0.0217,1.0,,0.2,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,480.0,1.8,26687.0,63302.0,4040.5739,35.0,198839.801,364576.0,15.91
TcExMzLUvnU,TURIS MALAYSIA GEMETAR LIHAT MALL INDONESIA LEBIH GILA DARI DUBAI‼️MALL MALAYSIA TAK ADA APA-APANYA,"Oct 13, 2025",635.0,63177.0,0:03:55,37.01,,,,,,,,3.0,270.0,133.0,10.0,1011.0,20.0,98.06,57.0,86.0,0.0,0.0,,6827.689,204508.408,0.0,204508.408,371833.381,50446.0,8689.929,7370.919,42789.0,3345.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,50.1285,,,,0.2164,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,63177.0,4124.3447,123.0,211336.096,424245.0,12.67
c9AEMj58XZ8,PANGKALAN MILITER IKN BIKIN MELONGO! MALAYSIA KETAR-KETIR INDONESIA BISA JADI SUPERPOWER,"May 26, 2025",511.0,62938.0,0:03:22,39.72,,,,,,,,0.0,0.0,128.0,14.0,686.0,11.0,98.42,43.0,86.0,0.0,0.0,,3229.688,137652.91,0.0,137652.91,250277.834,37824.0,7173.751,6616.906,34888.0,2238.434,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,454.0,24.3624,,,,0.1814,13.0,1.0,31.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,62938.0,3548.1719,114.0,140882.598,397717.0,13.07
lTgBZQ9-e5M,"RI TURUN KE ZONA PERANG, JIRAN TERDIAM SAAT RI & CHINA ANCAM THAILAND!","Dec 24, 2025",569.0,62606.0,0:04:09,43.86,,,,,,,,0.0,0.0,41.0,11.0,687.0,16.0,97.72,11.0,176.0,0.0,1.0,0.0,2222.175,247399.893,0.0,247399.893,449818.278,60810.0,8723.156,7397.11,51566.0,4004.939,0.0,61.0,960.0,39613.775,2.0,0.0,1110.95,-1110.95,275.0,20.3078,0.1697,2.0,2.0,0.1914,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,402.0,1.93,20808.0,62606.0,4340.4969,30.0,249622.068,387384.0,14.56
iIJDHCicu7I,"HEBOH‼ JIRAN KLAIM MILITER TERKUAT DI DUNIA, IRI LIHAT KOLABORASI RI-KORSEL BANGUN JET KF-21 BORAMAE","Jul 10, 2025",600.0,62600.0,0:04:03,40.64,,,,,,,,1.0,120.0,94.0,9.0,611.0,13.0,97.92,13.0,202.0,0.0,2.0,0.0,3204.534,147005.266,0.0,147005.266,267282.661,36956.0,8075.005,7232.456,33100.0,2799.892,0.0,22.0,358.0,464134.844,2.0,25062.105,25063.275,0.0,372.0,26.0887,,,,0.2028,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,499.0,2.58,19319.0,62600.0,4240.5681,85.0,175273.076,566241.0,9.36
APK-_JKSclg,"MANUVER CERDAS PRABOWO‼ POROS BARU INDONESIA-VIETNAM GUNCANG ASEAN, MALAYSIA MAKIN TERPOJOK‼","Aug 3, 2025",1260.0,62568.0,0:05:34,26.55,,,,,,,,0.0,0.0,80.0,13.0,690.0,18.0,97.46,31.0,492.0,0.0,0.0,,8549.437,199225.755,0.0,199225.755,362205.529,46108.0,9132.997,7855.59,39659.0,3320.79,0.0,50.0,944.0,0.0,0.0,0.0,0.0,0.0,584.0,61.305,,,,0.3835,35.0,0.0,3.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,253.0,2.63,9603.0,62568.0,5814.1312,67.0,207775.192,380509.0,13.61
CyImMRVPvZU,MALAYSIA PUCAT‼ KLAIM TENTARA TERKUAT DUNIA‼ NETIZEN: INI LATIHAN ATAU KONTEN KOMEDI? BIKIN NGAKAK,"Oct 6, 2025",690.0,62343.0,0:03:59,34.71,,,,,,,,0.0,0.0,65.0,8.0,716.0,18.0,97.55,17.0,244.0,0.0,0.0,,4325.188,170244.058,0.0,170244.058,309551.743,45772.0,7908.833,6762.906,39140.0,2800.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,33.8587,,,,0.2316,4.0,2.0,0.0,0.0,,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,62343.0,4147.1974,57.0,174569.246,448654.0,11.86
oIG0GnQ9rSg,EJEK DAN REMEHKAN INDONESIA NEGARA BANGKRUT! RI STOP IMPOR GAS DAN LISTRIK KE SINGAPURA RUGI BESAR,"Jun 7, 2025",660.0,62328.0,0:03:31,32.03,,,,,,,,0.0,0.0,100.0,7.0,593.0,23.0,96.27,43.0,215.0,18679.829,3.0,6226.61,12415.059,210729.782,0.0,210729.782,383144.965,43756.0,9960.355,8756.398,38467.0,3879.872,0.0,52.0,8981.0,0.0,0.0,0.0,0.0,0.0,1081.0,80.5627,,,,0.2232,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,249.0,2.24,11106.0,62328.0,3660.1128,93.0,241824.67,376377.0,14.76
3EvBnLgpJCY,HEBOH BERULAH LAGI‼ WARGA MALAYSIA KENA SERANGAN OKNUM EKSTREMIS WARGA BANGLADESH ⁉,"Jul 5, 2025",640.0,61429.0,0:03:33,33.28,,,,,,,,0.0,0.0,71.0,12.0,565.0,15.0,97.41,29.0,500.0,0.0,0.0,,3742.976,179842.648,0.0,179842.648,326985.511,39822.0,9471.252,8211.178,34524.0,2988.586,0.0,17.0,1032.0,0.0,0.0,0.0,0.0,0.0,429.0,27.2801,,,,0.2162,68.0,1.0,4.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,193.0,1.76,10990.0,61429.0,3634.6869,59.0,183585.625,335831.0,15.87
NTu9b-A61Oo,"SERING HINA INDONESIA, KINI SINGAPURA BUNGKAM KESOMBONGAN NETIZEN MALAYSIA","Dec 11, 2025",606.0,61304.0,0:04:02,40.03,,,,,,,,0.0,0.0,59.0,20.0,648.0,15.0,97.74,28.0,260.0,0.0,0.0,,7819.295,274127.183,0.0,274127.183,498412.746,56683.0,10699.226,8792.985,46584.0,4599.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,54.8606,0.1549,2.0,1.0,0.2016,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,61304.0,4130.5706,39.0,281946.478,312657.0,15.95
lDDNbo-jyv0,MALAYSIA DI BUAT MELONGO‼️ATRAKSI UDARA TNI AU BIKIN GELENG-GELENG SE-ASEAN‼️,"Aug 7, 2025",534.0,61221.0,0:03:13,36.18,,,,,,,,0.0,0.0,69.0,8.0,570.0,9.0,98.45,12.0,125.0,0.0,0.0,,2511.26,134641.49,0.0,134641.49,244799.916,33515.0,7839.618,7304.19,31226.0,2240.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,20.5949,,,,0.1814,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,61221.0,3285.4571,61.0,137152.75,344292.0,14.95
s2Fe27GPzEU,"SOMBONG! MALAYSIA SEBUT KEMISKINAN DI INDONESIA MENYUSAHKAN NEGERI JIRAN! TKI DIHINA, BANGLA DIPUJA!","Jun 29, 2025",961.0,60791.0,0:04:58,31.01,,,,,,,,0.0,0.0,178.0,26.0,844.0,27.0,96.9,23.0,755.0,0.0,0.0,,6349.004,81598.628,0.0,81598.628,148359.979,17648.0,9683.44,8406.617,15321.0,1446.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,46.4458,,,,0.3067,4.0,3.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,201.0,2.52,7967.0,60791.0,5032.2562,152.0,87947.631,419642.0,11.97
aRJxRg2V21o,SATELIT ASEAN-AUSTRALIA SIAP PANTAU LANGKAH MALAYSIA DI LAUT & UDARA!!,"Aug 14, 2025",90.0,60678.0,0:01:02,69.09,90.03,,,,,,,0.0,0.0,441.0,1.0,2401.0,90.0,96.39,72.0,69.0,0.0,1.0,0.0,276.359,0.0,0.0,0.0,,,,,,397.155,0.0,41.0,24748.0,156226.515,2.0,8430.454,8755.136,-318.914,369.0,4.3712,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,76822.0,1050.748,440.0,24098.603,379739.0,10.53
tSlB3EdY0rw,SATELIT ASEAN-AUSTRALIA SIAP PANTAU LANGKAH MALAYSIA DI LAUT & UDARA TAK LAGI BISA SEMBUNYI ‼,"Aug 14, 2025",612.0,60634.0,0:02:56,28.81,,,,,,,,0.0,0.0,108.0,15.0,621.0,6.0,99.04,20.0,98.0,0.0,0.0,,3548.656,117066.978,0.0,117066.978,212848.343,26618.0,9186.773,7996.406,23169.0,1989.241,0.0,17.0,416.0,0.0,0.0,0.0,0.0,0.0,596.0,26.9215,,,,0.2093,17.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,60634.0,2969.9987,93.0,120615.634,356414.0,13.59
j3Dq8MllIiU,"KOCAK‼ NETIZEN SEBUT MALAYSIA SAMPAI MINTA BANTUAN BANGLADESH BUAT DUKUNG AMBALAT, TNI MAKIN GAGAH‼","Aug 9, 2025",675.0,60520.0,0:04:05,36.36,,,,,,,,0.0,0.0,68.0,8.0,569.0,20.0,96.6,15.0,454.0,0.0,0.0,,3268.265,150396.772,0.0,150396.772,273447.946,36215.0,8456.456,7550.682,32336.0,2539.079,0.0,27.0,665.0,0.0,0.0,0.0,0.0,0.0,425.0,27.9985,,,,0.2232,31.0,3.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,235.0,1.78,13210.0,60520.0,4125.5854,60.0,153665.037,406193.0,12.81
wMfFPYFmLIQ,MALAYSIA PANAS DINGIN ‼ KOPASGAT TNI AU PERAGAKAN TAKTIK PERANG UDARA KELAS DUNIA BERSAMA AS,"Aug 15, 2025",543.0,60166.0,0:02:53,31.99,,,,,,,,0.0,0.0,160.0,17.0,640.0,6.0,99.07,22.0,73.0,0.0,0.0,,3114.858,144892.43,0.0,144892.43,263430.893,28782.0,10467.73,9152.626,25166.0,2459.985,0.0,23.0,542.0,0.0,0.0,0.0,0.0,0.0,516.0,25.5581,,,,0.191,9.0,3.0,0.0,0.0,1.0,2054.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,60166.0,2903.3522,143.0,148007.288,355998.0,12.2
sM3Ig2Tss6s,"MEMANAS‼ JUNTA MYANMAR TOLAK TIMOR LESTE MASUK ASEAN, RI MURKA WNI DICULIK, ASEAN KELUARKAN MYANMAR⁉","Jul 11, 2025",570.0,59426.0,0:03:02,32.04,,,,,,,,0.0,0.0,177.0,11.0,581.0,10.0,98.31,32.0,97.0,0.0,0.0,,1410.429,144454.436,0.0,144454.436,262644.249,28033.0,10177.248,9369.11,25807.0,2454.563,0.0,23.0,330.0,0.0,0.0,0.0,0.0,0.0,218.0,11.1932,,,,0.1981,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,290.0,2.18,13294.0,59426.0,3014.3821,166.0,145864.865,470388.0,10.92
Vsu2QcsQ02w,"DPR MALAYSIA MENJERIT‼️ HARGA PANGAN EKSPOR INDONESIA MAHAL, JIRAN TERANCAM KELAPARAN MASSAL","May 17, 2025",600.0,59406.0,0:03:44,37.34,,,,,,,,0.0,0.0,100.0,16.0,573.0,16.0,97.28,38.0,431.0,0.0,0.0,,4356.04,165312.527,0.0,165312.527,300567.995,42989.0,7828.107,6991.742,38396.0,2856.084,0.0,27.0,4837.0,0.0,0.0,0.0,0.0,0.0,445.0,33.8486,,,,0.2078,11.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,151.0,1.47,10296.0,59406.0,3696.7636,84.0,169668.567,368748.0,13.91
G6kxw9AFpcQ,"DPR MALAYSIA NGOTOT CAPLOK AMBALAT, INDONESIA KIRIM PASUKAN TNI & KAPAL PERANG","Dec 11, 2025",626.0,59324.0,0:04:28,42.91,,,,,,,,0.0,0.0,86.0,25.0,1045.0,20.0,98.12,27.0,1257.0,0.0,0.0,,3027.692,280628.021,0.0,280628.021,510232.863,63971.0,9610.715,7976.003,53090.0,4781.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,26.8806,0.1099,2.0,2.0,0.2069,8.0,4.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,427.0,1.3,32830.0,59324.0,4426.2752,61.0,283655.713,311032.0,17.0
J5iFC1sVmYs,"BUKAN HANYA AUSTRALIA! ISRAEL DUKUNG OPM TPNPB, LAKUKAN KONVOI BENDERA ISRAEL DI PAPUA","May 23, 2025",481.0,59111.0,0:03:13,40.19,,,,,,,,0.0,0.0,204.0,10.0,583.0,35.0,94.34,157.0,352.0,0.0,1.0,0.0,1264.643,153222.444,0.0,153222.444,278585.947,43618.0,6830.096,6386.949,40788.0,2646.488,0.0,46.0,3369.0,36099.469,1.0,1977.919,1949.359,0.0,312.0,15.5249,,,,0.1674,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,315.0,1.8,17539.0,59111.0,3174.5061,194.0,156436.445,465588.0,10.71
EuyGPl2dgMM,TNI LEBIH DIPERCAYA DARI PASUKAN PBB SAAT PERANG THAILAND–KAMBOJA,"Dec 15, 2025",634.0,59109.0,0:04:26,41.97,,,,,,,,0.0,0.0,46.0,6.0,799.0,10.0,98.76,30.0,165.0,0.0,3.0,0.0,3122.623,239483.665,0.0,239483.665,435425.003,59304.0,9020.8,7342.254,48269.0,4187.832,0.0,38.0,749.0,91338.036,2.0,0.0,4932.212,0.0,373.0,28.7545,0.1302,2.0,1.0,0.2092,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,680.0,3.61,18858.0,59109.0,4368.4542,40.0,247538.5,319590.0,16.32
4gdlxzLUh-U,"ASEAN TERCENGANG‼ RI JADI TAMU KEHORMATAN ISTIMEWA PARADE BASTILLE DAY DI PERANCIS, JIRAN MAKIN IRI‼","Jul 8, 2025",600.0,58798.0,0:03:26,34.44,,,,,,,,0.0,0.0,113.0,17.0,845.0,9.0,98.95,41.0,124.0,0.0,0.0,,4302.078,124690.771,0.0,124690.771,226710.549,32330.0,7804.418,7012.389,29049.0,2193.831,0.0,29.0,722.0,0.0,0.0,0.0,0.0,0.0,489.0,29.802,,,,0.2011,36.0,4.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,318.0,2.49,12760.0,58798.0,3375.055,96.0,128992.849,426331.0,11.34
